ID	DOCULECT	CONCEPT	VALUE	TOKENS	LANGID	COGID	ALIGNMENT	CONCEPT_PORTUGUESE	CONCEPTICON_ID	CONCEPT_ORIGINAL_LISTS	SOURCE
1152	Piapoco	DOG	jàlidu	j à l i d u	5	190	j à - l i d u		2009	dog	Epps
1166	Resigaro	DOG	íiní	í i n í	6	26	í i n í		2009	dog	Epps
1178	Tariana	DOG	čínu	tʃ í n u	7	187	tʃ í n u		2009	dog	Epps
1190	Yukuna	DOG	walú	w a l ú	9	2019			2009	dog	Epps
1202	Warekena	DOG		tʃ u n u	8	187	tʃ u n u		2009	dog	Aikhenvald 2012
2166	Baniwa_Waliperidakenai	DOG	tʃĩːnu	tʃ ĩː n u	11	187	tʃ ĩː n u	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2168	Baniwa_Hohoodene	DOG	tʃiːno	tʃ iː n o	4	187	tʃ iː n o	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2170	Baniwa_Dzurema	DOG	tʃiːno	tʃ iː n o	2	187	tʃ iː n o	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2172	Baniwa_Mauliene	DOG	tʃiːno	tʃ iː n o	8	187	tʃ iː n o	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2176	Koripako_Kumadene	DOG	tʃiːnu	tʃ iː n u	7	187	tʃ iː n u	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2178	Baniwa_Kowaidakenai	DOG	tʃĩːnu	tʃ ĩː n u	5	187	tʃ ĩː n u	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2180	Baniwa_Dzawinai	DOG	tʃiːnu	tʃ iː n u	14	187	tʃ iː n u	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2182	Tariana_Bruzzi	DOG	tsinũː	ts i n ũː	12	187	ts i n ũː	cachorro	2009	dog	Bruzzi Alves da Silva 1961
2184	Koripako_aha	DOG	tsiːno	ts iː n o	1	187	ts iː n o	cachorro	2009	dog	Granadillo 2006
2186	Koripako_ehe	DOG	tsiːno	ts iː n o	3	187	ts iː n o	cachorro	2009	dog	Granadillo 2006
2188	Koripako_oho	DOG	tsiːno	ts iː n o	10	187	ts iː n o	cachorro	2009	dog	Granadillo 2006
2190	Koripako_name	DOG	tsiːnu	ts iː n u	9	187	ts iː n u	cachorro	2009	dog	Granadillo 2006
2192	Werekena_Baniva	DOG	tsiːɳo	ts iː ɲ o	13	187	ts iː ɲ o	cachorro	2009	dog	Bruzzi Alves da Silva 1961
1142	Baniwa_Waliperidakenai	SUN	kamoi	k a m o i	11	790	k a m o i -	sol	1343	sun	Bruzzi Alves da Silva 1961
1143	Baniwa_Hohoodene	SUN	kamoĩ	k a m o ĩ	4	790	k a m o ĩ -	sol	1343	sun	Bruzzi Alves da Silva 1961
1144	Baniwa_Dzurema	SUN	kamoĩ	k a m o ĩ	2	790	k a m o ĩ -	sol	1343	sun	Bruzzi Alves da Silva 1961
1145	Baniwa_Mauliene	SUN	kamoi	k a m o i	8	790	k a m o i -	sol	1343	sun	Bruzzi Alves da Silva 1961
1146	Tariana_Kumadene	SUN	ɐhkoapejtɛ	ɐ h k o a p e j t ɛ	6	786	ɐ h k o a p e j t ɛ	sol	1343	sun	Bruzzi Alves da Silva 1961
1147	Baniwa_Kowaidakenai	SUN	kamoi	k a m o i	5	790	k a m o i -	sol	1343	sun	Bruzzi Alves da Silva 1961
1148	Baniwa_Dzawinai	SUN	kamoi	k a m o i	14	790	k a m o i -	sol	1343	sun	Bruzzi Alves da Silva 1961
1149	Tariana_Bruzzi	SUN	keːɾi	k eː ɾ i	12	789	k eː - ɾ i - -	sol	1343	sun	Bruzzi Alves da Silva 1961
1150	Koripako_aha	SUN	heri	h e ɾ i	1	789	h e - ɾ i - -	sol	1343	sun	Granadillo 2006
1153	Koripako_ehe	SUN	kamui	k a m u i	3	790	k a m u i -	sol	1343	sun	Granadillo 2006
1154	Koripako_oho	SUN	kamoi	k a m o i	10	790	k a m o i -	sol	1343	sun	Granadillo 2006
1155	Koripako_name	SUN	heːri	h eː ɾ i	9	789	h eː - ɾ i - -	sol	1343	sun	Granadillo 2006
1156	Werekena_Baniva	SUN	patʃiaɽɔ	p a tʃ i a ɽ ɔ	13	1590		sol	1343	sun	Bruzzi Alves da Silva 1961
3029	Achagua	SUN	káiwia	k á i w i a	1	788	k á i w i a		1343	sun	Melendez 2011
3031	Baniwa	SUN	kámoi	k á m o i	2	790	k á m o i -		1343	sun	Ramirez 2001
3033	Baré	SUN		k a m u h ũ	3	790	k a m u h ũ		1343	sun	Oliveira 93
3035	Kabiyari	SUN	abe	a b e	4	786	- - - - a b e - - -		1343	sun	Epps
3037	Kabiyari	SUN	eri	e r i	4	789	- e - r i - -		1343	sun	Epps
3041	Piapoco	SUN	èeri	è e r i	5	789	- è e r i - -		1343	sun	Epps
3043	Resigaro	SUN	há?í	h á ʔ í	6	788	h á - ʔ í -		1343	sun	Epps
3045	Tariana	SUN		d i s i s á	7	43	d i - s i s á		1343	sun	Aikhenvald 2001
3047	Yukuna	SUN	kamú	k a m ú	9	790	k a m ú - -		1343	sun	Epps
3049	Warekena	SUN		a m u s i	8	790	- a m u s i		1343	sun	Aikhenvald 2012
5067	Kauixana	SUN	maʔaɾí	m a ʔ a ɾ í	15	21600	m a ʔ a ɾ í	sol			
6022	Kauixana	SUN	móaka	m ó a k a	15	21601	m ó a k a				
6179	Yumana	SUN	sima-lu	s i m a- l u	16	169	s i m a- l u	sol			Ramirez 2020
6184	Yumana	SUN	seman-lu	s e m a n- l u	16	169	s e m a n- l u	sol			Ramirez 2020
6200	Passé	SUN	eɨmãã	eɨ m ãã	17	57	eɨ m ãã	sol			Ramirez 2020
6204	Passé	SUN	aiumaa	aiu m aa	17	57	aiu m aa	sol			Ramirez 2020
1151	Baniwa_Waliperidakenai	BIRD	kepiʐeːni	k e p i ʐ eː n i	11	126	k e p i ʐ eː - - - n i	pássaro	937	bird	Bruzzi Alves da Silva 1961
1165	Baniwa_Hohoodene	BIRD	kepiʐeni	k e p i ʐ e n i	4	126	k e p i ʐ e - - - n i	pássaro	937	bird	Bruzzi Alves da Silva 1961
1177	Baniwa_Dzurema	BIRD	kepiʐeni	k e p i ʐ e n i	2	126	k e p i ʐ e - - - n i	pássaro	937	bird	Bruzzi Alves da Silva 1961
1189	Baniwa_Mauliene	BIRD	kepiʐeni	k e p i ʐ e n i	8	126	k e p i ʐ e - - - n i	pássaro	937	bird	Bruzzi Alves da Silva 1961
1201	Koripako_Kumadene	BIRD	kuiphiaʐu	k u i pʰ i a ʐ u	7	50	k u i pʰ i a ʐ u - - ( - - )	pássaro	937	bird	Bruzzi Alves da Silva 1961
1213	Tariana_Kumadene	BIRD	keːpiʐɐ	k eː p i ʐ ɐ	6	126	k eː p i ʐ - ɐ - - - -	pássaro	937	bird	Bruzzi Alves da Silva 1961
1225	Baniwa_Kowaidakenai	BIRD	tike	t i k e	5	127		pássaro	937	bird	Bruzzi Alves da Silva 1961
1237	Baniwa_Dzawinai	BIRD	kepiʐeni	k e p i ʐ e n i	14	126	k e p i ʐ e - - - n i	pássaro	937	bird	Bruzzi Alves da Silva 1961
1249	Tariana_Bruzzi	BIRD	kepiɾiahʲa	k e p i ɾ i a hʲ a	12	126	k e p i ɾ i a hʲ a - -	pássaro	937	bird	Bruzzi Alves da Silva 1961
1261	Koripako_aha	BIRD	wiphiaro	w i pʰ i a ɾ o	1	50	w i - pʰ i a ɾ o - - ( - - )	pássaro	937	bird	Granadillo 2006
1273	Koripako_ehe	BIRD	tsiːka	ts iː k a	3	127		pássaro	937	bird	Granadillo 2006
1289	Koripako_oho	BIRD	jaːrakape	j aː ɾ a k a p e	10	134		pássaro	937	bird	Granadillo 2006
1301	Koripako_name	BIRD	wiːpiaro	w iː p i a ɾ o	9	50	w iː - p i a ɾ o - - ( - - )	pássaro	937	bird	Granadillo 2006
1313	Werekena_Baniva	BIRD	amutʃitihɐ̃	a m u tʃ i t i h ɐ̃	13	137		pássaro	937	bird	Bruzzi Alves da Silva 1961
2375	Achagua	BIRD	míʃidu	m í ʃ i d u	1	66	m í ʃ i ( d u - )		937	bird	Melendez 2011
2397	Baniwa	BIRD	képira	k é p i r a	2	126	k é p i r a - - - - -		937	bird	Ramirez 2001
2419	Baré	BIRD		tʃ a b a t i	3	2010			937	bird	Oliveira 93
2441	Kabiyari	BIRD	ʔupira	ʔ u p i r a	4	50	ʔ u - p i - r a - - ( - - )		937	bird	Ramirez 2001
2463	Kabiyari	BIRD	ku(')pira	k u ʔ p i r a	4	50	k u ʔ p i - r a - - ( - - )		937	bird	Ramirez 2001
2485	Piapoco	BIRD	màsibèe	m à s i b è e	5	66	m à s i ( b è e )		937	bird	Epps
2507	Piapoco	BIRD	kuìpìra	k u ì p ì r a	5	50	k u ì p ì - r a - - ( - - )		937	bird	H&R 1992
2531	Resigaro	BIRD	kóʔpíidú	k ó ʔ p í i d ú	6	50	k ó ʔ p í i d ú - - ( - - )		937	bird	Epps
2553	Resigaro	BIRD	adovíigí	a d o v í i g í	6	70			937	bird	Epps
2575	Tariana	BIRD		k é p i ɾ a	7	126	k é p i ɾ a - - - - -		937	bird	Aikhenvald 2001
2597	Yukuna	BIRD	kupira'aphá	k u p i r a ʔ a pʰ á	9	50	k u - p i - r a ʔ a ( pʰ á )		937	bird	Epps
2619	Warekena	BIRD		u tʃ i p i e	8	49	- u tʃ i p i e - -		937	bird	Aikhenvald 2012
5053	Kauixana	BIRD	paɾe(ʔ)na	p a ɾ e ʔ n a	15	21502	p a ɾ e ʔ n a	pássaro			
6170	Yumana	BIRD	juapâe	j ua p â e	16	244	j ua p â e	pássaro			Ramirez 2020
6174	Yumana	BIRD	onɨakphɨ	o n ɨa k pʰ ɨ	16	243	o n ɨa k pʰ ɨ	pássaro			Ramirez 2020
6252	Passé	BIRD	mikerapi	m i k e r a p i	17	245	m i k e r a p i	pássaro			Ramirez 2020
1172	Baniwa_Hohoodene	SWIM	waʂiakawa	w a ʂ i a k a w a	4	170	w a - - ʂ i a k a w a	nadar	1439	swim	Bruzzi Alves da Silva 1961
1173	Baniwa_Dzurema	SWIM	wáʂiaka	w a ʂ i a k a	2	170	w a - - ʂ i a k a - -	nadar	1439	swim	Bruzzi Alves da Silva 1961
1174	Baniwa_Mauliene	SWIM	nuaʂaka	n u a ʂ a k a	8	170	n u - a ʂ a - k a - -	nadar	1439	swim	Bruzzi Alves da Silva 1961
1175	Baniwa_Kowaidakenai	SWIM	nuahãkawa	n u a h ã k a w a	5	21603	n u a h ã k a w a	nadar	1439	swim	Bruzzi Alves da Silva 1961
1176	Baniwa_Dzawinai	SWIM	maaʃakawa	m aː ʃ a k a w a	14	170	m aː - - ʃ a - k a w a	nadar	1439	swim	Bruzzi Alves da Silva 1961
1179	Tariana_Bruzzi	SWIM	naihanã	n a i h a n ã	12	21603	n a i h a n ã - -	nadar	1439	swim	Bruzzi Alves da Silva 1961
1180	Koripako_aha	SWIM	hiñakada	h i ɲ a k a d a	1	21603	- h i ɲ a k a d a	nadar	1439	swim	Granadillo 2006
1181	Koripako_ehe	SWIM	anʰaketi	a nʰ a k e t i	3	21603	- - a nʰ a k e t i	nadar	1439	swim	Granadillo 2006
1182	Koripako_oho	SWIM	jasraːketi	j a s ɾ aː k e t i	10	170	j a - - s ɾ aː k e t i	nadar	1439	swim	Granadillo 2006
1183	Koripako_name	SWIM	liaisraːko	l i a i s ɾ aː k o	9	170	l i a i s ɾ aː k o - -	nadar	1439	swim	Granadillo 2006
1184	Baniwa_Waliperidakenai	SWIM	ɽiaʂakawa	ɽ i a ʂ a k a w a	11	170	ɽ i - a ʂ a - k a w a	nadar	1439	swim	Bruzzi Alves da Silva 1961
1185	Werekena_Baniva	SWIM	jabɛdapi	j a b ɛ d a p i	13	1610		nadar	1439	swim	Bruzzi Alves da Silva 1961
3051	Achagua	SWIM	jámareriu	j á m a r e r i u	1	795	j á m a r e r i u -		1439	swim	Melendez 2011
3053	Baniwa	SWIM	-aaʃaa	aa ʃ aa	2	170	- - - aa ʃ aa - - - - -		1439	swim	Ramirez 2001
3055	Baniwa	SWIM	-aanhi	aa nʰ i	2	21603	- - aa nʰ i - - - -		1439	swim	Ramirez 2001
3057	Baré	SWIM		k u m i	3	793			1439	swim	Oliveira 93
3059	Kabiyari	SWIM	awápa	a w á p a	4	799	- a - - w á p a - - - -		1439	swim	Epps
3063	Piapoco	SWIM	màlacawa	m à l a k a w a	5	795	- - m à l a k a w a		1439	swim	Epps
3065	Resigaro	SWIM	o?vápú	o ʔ v á p ú	6	799	- o ʔ - v á p ú - - - -		1439	swim	Epps
3067	Tariana	SWIM		d i á hj a	7	170	d i - á hj a - - - - -		1439	swim	Aikhenvald 2001
3069	Yukuna	SWIM	i'iwapakaje	i ʔ i w a p a k a h e	9	799	- i ʔ i w a p a k a h e		1439	swim	Epps
3071	Warekena	SWIM		n i t a	8	103			1439	swim	Aikhenvald 2012
3073	Warekena	SWIM		u ɾ u t a	8	801			1439	swim	Aikhenvald 2012
5042	Kauixana	SWIM	ana-poko	a n a- p o k o	15	21603	a n a- p o k o	nadar			
6023	Kauixana	SWIM	ina	i n a	15	21603	i n a				
1186	Baniwa_Hohoodene	TAIL	ɽiepipe	ɽ i e p i p e	4	21605	ɽ i e p i - p e - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1187	Baniwa_Dzurema	TAIL	ɾitíʈi	ɾ i t í t i	2	21605	ɾ - i t í - t i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1188	Baniwa_Mauliene	TAIL	ɾitípi	ɾ i t í p i	8	21605	ɾ i - t í - p i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1191	Koripako_Kumadene	TAIL	ɽiphiːpi	ɽ i pʰ iː p i	7	21605	ɽ i - pʰ iː - p i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1192	Baniwa_Kowaidakenai	TAIL	ɽitipi	ɽ i t i p i	5	21605	ɽ i - t i - p i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1193	Baniwa_Dzawinai	TAIL	ɽitipi	ɽ i t i p i	14	21605	ɽ - i t i - p i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1194	Tariana_Bruzzi	TAIL	lipitsi	l i p i ts i	12	21605	l i - p i - ts i - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
1195	Koripako_aha	TAIL	liːtiphi	l iː t i pʰ i	1	21605	l - iː t i - pʰ i - -	rabo	1220	tail	Granadillo 2006
1196	Koripako_ehe	TAIL	liːtiphi	l iː t i pʰ i	3	21605	l - iː t i - pʰ i - -	rabo	1220	tail	Granadillo 2006
1197	Koripako_oho	TAIL	liːtipi	l iː t i p i	10	21605	l - iː t i - p i - -	rabo	1220	tail	Granadillo 2006
1198	Koripako_name	TAIL	liːtipi	l iː t i p i	9	21605	l - iː t i - p i - -	rabo	1220	tail	Granadillo 2006
1199	Werekena_Baniva	TAIL	risi	ɾ i s i	13	246	ɾ i - s i - - - - -	rabo	1220	tail	Bruzzi Alves da Silva 1961
3075	Achagua	TAIL	íiʃiʃi	í i ʃ i ʃ i	1	246	í - i ʃ i ʃ i		1220	tail	Melendez 2011
3077	Baniwa	TAIL	-iittípi	ii tt í p i	2	21605	- - ii tt í - p i - -		1220	tail	Ramirez 2001
3079	Baré	TAIL		h i b i	3	21605	- - - h i - b i - -		1220	tail	Oliveira 93
3081	Kabiyari	TAIL	t̪ipi	t̪ i p i	4	21605	- - - t̪ i - p i - -		1220	tail	Epps
3085	Kabiyari	TAIL	muuku	m uu k u	4	811			1220	tail	Epps
3087	Piapoco	TAIL	jàapusài	j à a p u s à i	5	806			1220	tail	Epps
3089	Resigaro	TAIL	tshíipí	tsʰ í i p í	6	21605	- - - tsʰ í i p í - -		1220	tail	Epps
3091	Tariana	TAIL	di-číma	d i tʃ í m a	7	21605	d i - tʃ í - - - m a		1220	tail	Epps
3093	Tariana	TAIL	di-sipí	d i s i p í	7	21605	d i - s i - p í - -		1220	tail	Epps
3095	Yukuna	TAIL	jipiji	h i p i h i	9	21605	- - - h i - p i h i		1220	tail	Epps
3097	Warekena	TAIL		p i ʃ i	8	21605	- - - p i - ʃ i - -		1220	tail	Aikhenvald 2012
5013	Kauixana	TAIL	ts-ɨxɨ	ts- ɨ ʃ ɨ	15	246	- ts- ɨ ʃ ɨ - -	rabo			
6024	Kauixana	TAIL	(xe)pɨ	[ ʃ e ] p ɨ	15	21605	[ - - ʃ e ] p ɨ - -				
1208	Baniwa_Waliperidakenai	THAT	ʰɾiẽnahã	ɾʰ i ẽ n a h ã	11	181	- - - - - ɾʰ i ẽ n a h ã	aquele	78	that	Bruzzi Alves da Silva 1961
1209	Baniwa_Hohoodene	THAT	hia	h i a	4	181	- - - - - h i a - - - -	aquele	78	that	Bruzzi Alves da Silva 1961
1210	Baniwa_Dzurema	THAT	hietahɐ̃	h i e t a h ɐ̃	2	181	- - - - - h i e t a h ɐ̃	aquele	78	that	Bruzzi Alves da Silva 1961
1211	Koripako_Kumadene	THAT	hietehi	h i e t e h i	7	181	- - - - - h i e t e h i	aquele	78	that	Bruzzi Alves da Silva 1961
1212	Baniwa_Kowaidakenai	THAT	hjeti	h j e t i	5	181	- - - - - h j e t i - -	aquele	78	that	Bruzzi Alves da Silva 1961
1215	Baniwa_Dzawinai	THAT	hjɛtahã	h j ɛ t a h ã	14	181	- - - - - h j ɛ t a h ã	aquele	78	that	Bruzzi Alves da Silva 1961
1216	Tariana_Bruzzi	THAT	hãɸitɛ	h ã ɸ i t ɛ	12	102		aquele	78	that	Bruzzi Alves da Silva 1961
1217	Koripako_aha	THAT	liara	l i a ɾ a	1	181	- - - - - l i a ɾ a - -	aquele	78	that	Granadillo 2006
1218	Koripako_ehe	THAT	naːthe	n aː tʰ e	3	1633		aquele	78	that	Granadillo 2006
1219	Koripako_oho	THAT	kuakalienaha	k u a k a l i e n a h a	10	181	k u a k a l i e n a h a	aquele	78	that	Granadillo 2006
1220	Koripako_name	THAT	tiːa	t iː a	9	172	t iː a - -	aquele	78	that	Granadillo 2006
1221	Werekena_Baniva	THAT	ɛtahɐ̃	ɛ t a h ɐ̃	13	181	- - - - - ɛ t a h ɐ̃ - -	aquele	78	that	Bruzzi Alves da Silva 1961
3099	Achagua	THAT	liára	l i á r a	1	181	- - - - - l i á r a - -		78	that	Melendez 2011
3101	Achagua	THAT	ruára	r u á r a	1	185	r u á r a		78	that	Melendez 2011
3103	Baniwa	THAT	lhiera(ha)	lh i e r a h a	2	181	- - - - - lh i e r a h a		78	that	Ramirez 2001
3107	Baré	THAT		a s ã h a	3	814			78	that	Oliveira 93
3109	Kabiyari	THAT	ja-ta	j a t a	4	181	- - - - - j a t a - - -		78	that	Epps
3111	Kabiyari	THAT	ja-ra	j a r a	4	181	- - - - - j a r a - - -		78	that	Epps
3113	Piapoco	THAT	jáara	j á: ɾ a	5	181	- - - - - j á: ɾ a - - -		78	that	Epps
3115	Resigaro	THAT	aí	a í	6	178	- a - í		78	that	Epps
3117	Tariana	THAT		h a n e	7	818			78	that	Epps
3119	Yukuna	THAT	marí	m a ɾ í	9	820			78	that	Epps
3121	Warekena	THAT	-la	l a	8	184	- - - - - - l a - - - -		78	that	Ramirez 2001
3123	Warekena	THAT	-di	d i	8	176	- - - - - d i - - - - -		78	that	Ramirez 2001
3125	Warekena	THAT	-ni	n i	8	176	- - - - - n i - - - - -		78	that	Ramirez 2001
1214	Achagua	DRINK	íireri	i: r e r i	1	79	- - i: - - r e r i - -		1401	drink	Melendez 2011
1226	Baniwa	DRINK	-íira	í i r a	2	79	- í i - - r a - - - -		1401	drink	Ramirez 2001
1238	Baré	DRINK		d i	3	21515	d - - i - - - - - - -		1401	drink	Oliveira 93
1250	Kabiyari	DRINK	irá	i r á	4	79	- - i - - r á - - - -		1401	drink	Epps
1262	Piapoco	DRINK	ìraca	ì ɾ a k a	5	79	- - ì - - ɾ a k a - -		1401	drink	Epps
1274	Resigaro	DRINK	i?dú	i ʔ d ú	6	79	- - i ʔ - d ú - - - -		1401	drink	Epps
1290	Tariana	DRINK		d í ɾ a	7	79	- d í - - ɾ a - - - -		1401	drink	Aikhenvald 2001
1302	Yukuna	DRINK	i'irakaje	i ʔ i ɾ a k a h e	9	79	- - i ʔ i ɾ a k a h e		1401	drink	Epps
1314	Warekena	DRINK		k u ɾ u a	8	202			1401	drink	Aikhenvald 2012
2194	Baniwa_Waliperidakenai	DRINK	ɽiawakawa	ɽ i a w a k a w a	11	353		beber	1401	drink	Bruzzi Alves da Silva 1961
2198	Baniwa_Hohoodene	DRINK	piʐa	p i ʐ a	4	79	- p i - - ʐ a - - - -	beber	1401	drink	Bruzzi Alves da Silva 1961
2200	Baniwa_Dzurema	DRINK	wajʐaka	w a i ʐ a k a	2	79	w a i - - ʐ a k a - -	beber	1401	drink	Bruzzi Alves da Silva 1961
2202	Baniwa_Mauliene	DRINK	nuiʐaka	n u i ʐ a k a	8	79	n u i - - ʐ a k a - -	beber	1401	drink	Bruzzi Alves da Silva 1961
2204	Koripako_Kumadene	DRINK	nuiʐeaka	n u i ʐ e a k a	7	79	n u i - - ʐ e a k a -	beber	1401	drink	Bruzzi Alves da Silva 1961
2206	Tariana_Kumadene	DRINK	wajɾanĩpɛ	w a j ɾ a n ĩ p ɛ	6	79	w a j - - ɾ a n ĩ p ɛ	beber	1401	drink	Bruzzi Alves da Silva 1961
2208	Baniwa_Kowaidakenai	DRINK	nuiʐaka	n u i ʐ a k a	5	79	n u i - - ʐ a k a - -	beber	1401	drink	Bruzzi Alves da Silva 1961
2210	Baniwa_Dzawinai	DRINK	nuiʐaka	n u i ʐ a k a	14	79	n u i - - ʐ a k a - -	beber	1401	drink	Bruzzi Alves da Silva 1961
2212	Tariana_Bruzzi	DRINK	pajɾanipɛ	p a j ɾ a n i p ɛ	12	79	p a j - - ɾ a n i p ɛ	beber	1401	drink	Bruzzi Alves da Silva 1961
2214	Koripako_aha	DRINK	iraketi	i ɾ a k e t i	1	79	- - i - - ɾ a k e t i	beber	1401	drink	Granadillo 2006
2216	Koripako_ehe	DRINK	irakheti	i ɾ a kʰ e t i	3	79	- - i - - ɾ a kʰ e t i	beber	1401	drink	Granadillo 2006
2220	Koripako_oho	DRINK	iraketi	i ɾ a k e t i	10	79	- - i - - ɾ a k e t i	beber	1401	drink	Granadillo 2006
2222	Koripako_name	DRINK	iːraketi	iː ɾ a k e t i	9	79	- - iː - - ɾ a k e t i	beber	1401	drink	Granadillo 2006
2224	Werekena_Baniva	DRINK	namihɐ	n a m i h ɐ	13	355		beber	1401	drink	Bruzzi Alves da Silva 1961
5006	Kauixana	DRINK	íʔsa	í ʔ s a	15	79	- - í ʔ - s a - - - -	beber			
6129	Yumana	DRINK	ita	i t a	16	79	- - i - - t a - - - -	beber			Ramirez 2020
6218	Passé	DRINK	ikte-nau	i kt e- n au	17	79	- - i - - kt e- n au - -	beber			Ramirez 2020
6222	Passé	DRINK	itá	i t á	17	79	- - i - - t á - - - -	beber			Ramirez 2020
1291	Baniwa_Waliperidakenai	THIS	ʰɾiẽhẽ	ɾʰ i ẽ h ẽ	11	179	- - - - - ɾʰ i ẽ h ẽ	este	1214	this	Bruzzi Alves da Silva 1961
1292	Baniwa_Dzurema	THIS	hiẽhẽ	h i ẽ h ẽ	2	179	- - - - - h i ẽ h ẽ	este	1214	this	Bruzzi Alves da Silva 1961
1293	Koripako_Kumadene	THIS	hiehi	h i e h i	7	179	- - - - - h i e h i	este	1214	this	Bruzzi Alves da Silva 1961
1294	Baniwa_Kowaidakenai	THIS	hiehẽ	h i e h ẽ	5	179	- - - - - h i e h ẽ	este	1214	this	Bruzzi Alves da Silva 1961
1295	Baniwa_Dzawinai	THIS	hjɛhẽ	h j ɛ h ẽ	14	179	- - - - - h j ɛ h ẽ	este	1214	this	Bruzzi Alves da Silva 1961
1296	Tariana_Bruzzi	THIS	nɾia	n ɾ i a	12	179	- - - - n ɾ i a - -	este	1214	this	Bruzzi Alves da Silva 1961
1297	Koripako_aha	THIS	liahi	l i a h i	1	179	- - - - - l i a h i	este	1214	this	Granadillo 2006
1298	Koripako_ehe	THIS	thiaha	tʰ i a h a	3	172	tʰ i a h a	este	1214	this	Granadillo 2006
1299	Koripako_oho	THIS	kuakalihe	k u a k a l i h e	10	179	k u a k a l i h e -	este	1214	this	Granadillo 2006
1300	Koripako_name	THIS	tiːra	t iː ɾ a	9	172	t iː ɾ - a	este	1214	this	Granadillo 2006
3129	Achagua	THIS	liáni	l i á n i	1	179	- - - - - l i á n i		1214	this	Melendez 2011
3131	Achagua	THIS	ruani	r u a n i	1	835	r u a n i		1214	this	Melendez 2011
3133	Achagua	THIS	náani	n á a n i	1	837			1214	this	Melendez 2011
3135	Baniwa	THIS	Ihíehe	Ih í e h e	2	179	- - - - - Ih í e h e		1214	this	Ramirez 2001
3137	Baré	THIS		a r i h i	3	179	- - a - - r i - h i		1214	this	Oliveira 93
3139	Kabiyari	THIS	do?ó	d o ʔ ó	4	835	d o ʔ - ó		1214	this	Epps
3141	Piapoco	THIS	jái	j á i	5	174	j á - i		1214	this	Epps
3143	Piapoco	THIS	úái	ú á i	5	835	- ú á - i		1214	this	Epps
3145	Resigaro	THIS	gi?í	g i ʔ í	6	179	- - - - - g i ʔ í -		1214	this	Epps
3147	Resigaro	THIS	do?ó	d o ʔ ó	6	835	d o ʔ - ó		1214	this	Epps
3151	Tariana	THIS	hĩ	h ĩ	7	179	- - - - - h ĩ - - -		1214	this	Epps
3153	Yukuna	THIS	kele	k e l e	9	171	- k e l e - - - - - - - -		1214	this	Epps
3155	Warekena	THIS	-ti	t i	8	172	t i - - -		1214	this	Ramirez 2001
1303	Baniwa_Waliperidakenai	THOU	pʰia	pʰ i a	11	1959		tu	1215	thou, you sg.	Bruzzi Alves da Silva 1961
1304	Baniwa_Dzurema	THOU	pʰia	pʰ i a	2	1959		tu	1215	thou, you sg.	Bruzzi Alves da Silva 1961
1305	Baniwa_Mauliene	THOU	phina	pʰ i n a	8	1959		tu	1215	thou, you sg.	Bruzzi Alves da Silva 1961
1306	Koripako_Kumadene	THOU	kia	k i a	7	1959	k i a	tu	1215	thou, you sg.	Bruzzi Alves da Silva 1961
1307	Baniwa_Kowaidakenai	THOU	ja	j a	5	844		tu	1215	you pl.	Bruzzi Alves da Silva 1961
1308	Baniwa_Dzawinai	THOU	hia	h i a	14	1959		tu	1215	you pl.	Bruzzi Alves da Silva 1961
1309	Tariana_Bruzzi	THOU	piɾiha	p i ɾ i h a	12	1959		tu	1215	thou, you sg.	Bruzzi Alves da Silva 1961
1310	Koripako_aha	THOU	phia	pʰ i a	1	1959		tu	1215	thou, you sg.	Granadillo 2006
1311	Koripako_ehe	THOU	phia	pʰ i a	3	1959		tu	1215	thou, you sg.	Granadillo 2006
1312	Koripako_oho	THOU	phia	pʰ i a	10	1959		tu	1215	thou, you sg.	Granadillo 2006
1315	Koripako_name	THOU	phia	pʰ i a	9	1959		tu	1215	thou, you sg.	Granadillo 2006
1316	Werekena_Baniva	THOU	nijahɐ̃	n i j a h ɐ̃	13	845		tu	1215	you pl.	Bruzzi Alves da Silva 1961
3157	Achagua	THOU	ijá	i j á	1	844			1215	you pl.	Melendez 2011
3159	Baniwa	THOU	hía	h í a	2	80			1215	you pl.	Ramirez 2001
3161	Baniwa	THOU	phia	pʰ i a	1	1959			1215	thou, you sg.	Ramirez 2001
3163	Baré	THOU		b i	3	1959			1215	thou, you sg.	Oliveira 93
3165	Baré	THOU		i n i	3	844			1215	you pl.	Oliveira 93
3167	Kabiyari	THOU	phé	pʰ é	4	1959			1215	thou, you sg.	Epps
